"","Name","Close","Industry","List_date","Mkt_Cap","PE19_21","PB","YTDchg"
"1"," 冀中能源","8.1900","煤炭","1999-09-09",289.39748702,10.88,1.37,14.71
"2"," 越秀资本","6.1500","非银金融","2000-07-18",308.55364641,6.49,1.14,2.16
"3"," 华阳股份","10.3300","煤炭","1996-04-22",372.65475,14.15,0.98,5.84
"4"," 五矿资本","5.1300","非银金融","2004-04-19",230.75075805,2.67,0.57,9.62
"5"," 东方明珠","7.3900","传媒","2008-04-25",248.44439648,13.77,0.86,-1.73
