Code,Name,Close,Location,Industry,List_date,EPS_2022,EPS_2021,EPS_2020,EPS_2019,EPS_2018,EPS_2017,EPS_2016,EPS_2015,EPS_2014,EPS_2013,EPS_2012,EPS_2011,EPS_2010,EPS_2009,EPS_2008,EPS_2007,EPS_2006,Profit,AVG_EPS_2020_22,AVG_EPS_2015_17,Net_Asset,Div,Dividend,PE20_22,Div_Rate,Growth,Liquidate_Ratio,Assest_Over_Debt,PB,Mkt_value,x1,x2,x3,x4,x5,x6,x7,x8,Price201231,YTDchg
000686.SZ, 东北证券,7.88,吉林,非银金融,1997-02-27,0.0987,0.69,0.57,0.43,0.13,0.28,0.58,1.34,0.54,0.49,0.2,-0.24,0.82,1.43,0.71,2.36,0,1,0.4529,0.733333333,7.7095,是,1,17.39898432,101.3432708,-0.382409091,0,0,1.022115572,18489578029,0,0,0,1,1,1,1,1,9.82,21.53846154
000687.SZ, *ST华讯,0,河北,国防军工,1997-02-21,-0.1866,-0.949,-1.4264,-1.4903,-0.6448,0.173,0.2127,-0.3607,0.019,-0.21,0.011,0.115,0.088,0.103,-0.212,0.224,0,0,-0.854,0.008333333,0,-,0,10000,0,-103.48,0,0,#DIV/0!,222197815,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,1.69,0
000688.SZ, 国城矿业,12.58,重庆,有色金属,1997-01-20,0.1647,0.1865,0.1343,0.1538,0.3561,0.3626,0.206,0.2536,0.2837,0.2482,-0.047,0.0047,-0.0541,-0.016,-0.0297,3.0703,0,1,0.161833333,0.274066667,2.4217,是,1,77.73429454,21.10068468,-0.409511068,0.137736999,-0.081766941,5.194697939,14138246175,0,0,0,1,0,1,0,0,9.93,-21.961752
000689.SZ, ST宏业,0,广东,-,1996-12-31,-0.76,0,0,0,0,0,0,0,-0.42,0,0,-0.32,-0.29,0,-0.24,0,0,0,-0.253333333,0,0,-,0,10000,0,-999,0,0,#DIV/0!,543046400,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0,0
000690.SZ, 宝新能源,5.75,广东,公用事业,1997-01-28,0.08,0.38,0.84,0.41,0.21,0.05,0.33,0.37,0.59,0.64,0.26,0.1,0.19,0.4887,0.3153,0.4278,0,1,0.433333333,0.25,5.1878,是,1,13.26923077,35.63718638,0.733333333,1.959051773,6.636270964,1.108369636,12576631842,0,1,0,1,1,1,1,1,7.3,-11.07692308
000691.SZ, 亚太实业,4.85,甘肃,房地产,1997-02-28,0.0043,0.0501,0.0557,-0.0315,0.034,-0.03,0.0042,0.0359,-0.0648,0.0081,0.0035,0.0129,0.0305,0.0203,-0.0751,0.0753,0,0,0.0367,0.003366667,0.4388,-,0,132.1525886,0,9.900990099,0.642105498,-0.539357931,11.05287147,1551696000,0,0,0,1,0,1,0,0,4.58,5.726872247
000692.SZ, 惠天热电,2.63,辽宁,公用事业,1997-02-27,-3.6382,-0.4147,-1.825,-0.2168,0.0112,-0.12,0.0987,0.1399,0.0985,0.08,0.107,0.1658,0.15,0.1475,-0.0678,0.0446,0,0,-1.9593,0.039533333,-3.5067,-,0,10000,0,-50.56070826,0.331570874,-0.665086767,-0.749992871,1412007386,0,0,0,1,1,1,1,1,2.91,-22.05882353
000693.SZ, 华泽退,0,四川,-,1997-02-26,0,0,0,0,0,-4.2094,-0.6769,-0.286,0.3905,0.2693,-0.267,-0.31,0.03,-0.35,0.02,0.13,0,0,0,-1.7241,0,-,0,10000,0,-1,0,0,#DIV/0!,201092011.5,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0,0
000695.SZ, 滨海能源,12.38,天津,轻工制造,1997-02-18,-0.4611,-0.2564,-0.0743,0.06,0.1644,0.0439,0.0175,0.0154,0.0152,0.01,0.01,0.02,0.02,-0.21,0.009,0.015,0,0,-0.263933333,0.0256,0.9063,-,0,10000,0,-11.30989583,0.858834129,2.730287792,13.659936,2745743582,0,0,0,1,0,1,0,0,7.1,-17.04697987
000697.SZ, 炼石航空,4.99,陕西,国防军工,1997-03-25,-1.1943,-0.8259,-0.714,-2.3056,0.0425,0.1034,-0.068,0.1068,0.1527,0.1327,0.093,-0.254,-0.395,0.055,-0.315,-0.314,0,0,-0.9114,0.0474,-0.5825,-,0,10000,0,-20.2278481,0.269271797,-0.776840875,-8.566523605,3391661098,0,0,0,1,1,1,1,1,11.67,-29.86111111
000698.SZ, 沈阳化工,4.15,辽宁,化工,1997-02-20,-2.16,0.13,0.44,-0.91,0,0,0,0.23,0.029,0.06,-0.24,0.32,0.33,0.1,0.21,0.3656,0,0,-0.53,0.076666667,2.4389,-,0,10000,0,-7.913043478,0.931446914,0.896116238,1.701586781,3433765315,0,0,0,1,0,1,0,0,4.71,-24.36823105
000699.SZ, S*ST佳纸,0,黑龙江,-,1997-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.55,0,0,0,0,0,-,0,10000,0,-999,0,0,#DIV/0!,184232880,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0,0
000700.SZ, 模塑科技,7.23,江苏,汽车,1997-02-28,0.537,-0.222,0.016,0.123,0.012,0.14,0.26,0.836,0.796,0.702,0.5914,0.246,0.11,0.0848,0.1429,0.1108,0,0,0.110333333,0.412,3.2154,-,0,65.52870091,0,-0.732200647,0.901287569,1.245905067,2.248553835,6747413109,0,0,0,1,0,1,0,0,5.45,58.40517241
000701.SZ, 厦门信达,7.2,福建,电子,1997-02-26,-0.1439,-0.152,-0.2855,-6.4029,-0.2335,-0.0843,0.093,0.31,0.55,1.01,0.32,0.29,0.238,0.1994,0.192,0.1878,0,0,-0.1938,0.106233333,0.9377,-,0,10000,0,-2.824286163,1.05662534,0.2873582,7.678361949,5191677984,0,0,0,1,0,1,0,0,5.1,26.27986348
000702.SZ, 正虹科技,5.9,湖南,农林牧渔,1997-03-18,-0.435,-0.8412,0.1258,0.0351,0.2091,0.0604,0.0076,0.0183,0.0976,-0.0984,0.0142,0.02,0.03,0.03,0.04,-0.36,0,0,-0.383466667,0.028766667,0.8554,-,0,10000,0,-14.33024334,0.529559657,0.530745837,6.897357961,2104013434,0,0,0,1,0,1,0,0,5.84,6.866197183
000703.SZ, 恒逸石化,7.67,广西,化工,1997-03-28,-0.3,0.91,1.07,1.13,0.79,0.99,0.61,0.16,-0.31,0.37,0.27,3.71,0.02,-0.14,-0.11,0.252,0,0,0.56,0.586666667,6.6246,-,0,13.69642857,0,-0.045454545,0.747407216,0.437376069,1.157805754,28523818925,0,1,0,1,1,1,1,1,12.8,10.6685633
000705.SZ, 浙江震元,8.57,浙江,医药生物,1997-04-10,0.23,0.23,0.27,0.63,0.21,0.18,0.14,0.11,0.12,0.39,0.36,0.25,0.1681,0.142,0.0977,0.0617,0,1,0.243333333,0.143333333,5.7538,是,1,35.21917808,25.75741278,0.697674419,1.926736155,-12.9384832,1.48945045,2833365465,0,0,0,1,1,1,1,0,7.26,6.935687264
000707.SZ, *ST双环,8.1,湖北,化工,1997-04-15,1.881,0.9105,-1.035,0.0243,0.2925,-1.6078,-1.3532,0.0255,0.0166,-1.4301,0.02,0.762,0.137,0.009,0.38,0.2,0,0,0.5855,-0.9785,3.159,-,0,13.83432963,0,-1.598364844,0.911806772,6.60418618,2.564102564,3889541511,0,1,0,1,0,1,0,0,2.27,-11.0403397
000708.SZ, 中信特钢,14.19,湖北,钢铁,1997-03-26,1.38,1/1/1900,1.19,1.81,1.135,0.879,0.651,0.602,0.596,0.449,0.486,1.302,1.25,0.741,0.447,0.72,0,1,1.383333333,0.710666667,7.0905,是,1,10.25783133,49.72299301,0.946529081,1.003770225,1.700179242,2.001269304,7.46E+10,1.00E+00,1,0,1,0,1,0,1,21.79,-13.81118881
000709.SZ, 河钢股份,2.26,河北,钢铁,1997-04-16,0.13,0.24,0.12,0.2,0.32,0.17,0.15,0.05,0.066,0.011,0.01,0.13,0.21,0.14,0.48,0.95,0,1,0.163333333,0.123333333,4.9718,是,1,13.83673469,29.63942112,0.324324324,0.476206299,0.437270558,0.454563739,23775378512,0,1,0,1,1,1,1,1,2.24,1.769911504
000710.SZ, 贝瑞基因,10.1,四川,医药生物,1997-04-22,-0.82,-0.31,0.6,1.1,0.76,0.92,-0.0277,-0.086,0.0455,-0.0407,0.0026,0.0033,0.0534,0.0691,0.0186,-0.0839,0,0,-0.176666667,0.268766667,6.49,-,0,10000,0,-1.657323577,2.450430284,15.70448115,1.55624037,3542512591,0,0,1,1,0,1,0,0,38.06,-12.44522349
000711.SZ, 京蓝科技,1.96,黑龙江,公用事业,1997-04-11,-1.32,-1.25,-2.3,-1.03,0.12,0.43,0.06,0.23,-0.45,-0.17,0.01,0.17,0.09,0.01,0.05,0.13,0,0,-1.623333333,0.24,-0.4937,-,0,10000,0,-7.763888889,0.643051892,-0.359265628,-3.970022281,2037098954,0,0,0,1,1,1,1,1,2.64,-29.6819788
000712.SZ, 锦龙股份,13.87,广东,非银金融,1997-04-15,-0.44,-0.15,0.07,0.08,-0.2,0.22,0.41,1.02,0.43,0.118,0.067,0.07,0.51,0.66,0.07,0.2815,0,0,-0.173333333,0.55,3.1803,-,0,10000,0,-1.315151515,0,0,4.361223784,12284160000,0,0,0,1,0,1,0,0,15.81,5.950540958
000713.SZ, 丰乐种业,8.83,安徽,农林牧渔,1997-04-22,0.0958,0.298,0.1149,0.1335,0.178,0.039,0.07,0.1018,0.204,0.1866,0.23,0.1832,0.3567,0.2998,0.1294,0.16,0,1,0.169566667,0.070266667,3.1334,是,1,52.0739139,20.88062932,1.413187856,1.956943421,4.608752325,2.818025148,5421752273,0,0,0,1,0,1,0,0,17.4,-1.997780244
000715.SZ, 中兴商业,7.4,辽宁,商业贸易,1997-05-08,0.21,0.33,0.2334,0.37,0.32,0.3,0.32,0.25,0.3,0.38,0.3595,0.45,0.24,0.33,0.22,0.2758,0,1,0.2578,0.29,4.1746,-,0,28.70442203,0,-0.111034483,2.532206115,-1.625806454,1.772624922,3383952172,0,0,1,1,0,1,0,0,5.15,-8.744394619
000716.SZ, 黑芝麻,7.03,广西,食品饮料,1997-04-18,-0.189,-0.147,0.012,0.045,0.084,0.175,0.026,0.473,0.242,0.189,0.104,0.069,0.909,-0.035,-0.214,0.032,0,0,-0.108,0.224666667,3.3268,-,0,10000,0,-1.480712166,0.899464723,1.271956938,2.113141758,5379116747,0,0,0,1,0,1,0,0,3.3,-9.625
000717.SZ, 韶钢松山,2.85,广东,钢铁,1997-05-08,-0.5324,0.7874,0.7692,0.7537,1.3666,1.0401,0.04,-1.07,-0.57,0.05,-1.17,-0.68,0.0125,0.0555,-0.9652,0.5927,0,0,0.3414,0.003366667,3.7917,是,1,8.34797891,-5.603460176,100.4059406,0.512917686,1.61476448,0.751641744,7101867579,0,1,0,1,1,1,1,1,4.27,2.807017544
000718.SZ, 苏宁环球,3.05,吉林,房地产,1997-04-08,0.118,0.207,0.3421,0.4056,0.3363,0.3782,0.353,0.339,0.373,0.24,0.42,0.39,0.45,0.42,0.4,0.44,0,1,0.222366667,0.356733333,3.1324,是,1,13.71608455,142.619164,-0.376658568,2.421133432,5.646448188,0.973694292,9134255516,0,1,1,1,1,1,1,1,3.43,-8.787878788
000719.SZ, 中原传媒,13.21,河南,传媒,1997-03-31,1.01,0.95,0.91,0.81,0.72,0.68,0.66,0.89,0.87,0.65,0.45,0.33,0.003,0.14,0.62,-1.02,0,1,0.956666667,0.743333333,9.6238,是,1,13.80836237,37.66936647,0.286995516,1.56967118,-2.362017113,1.372638667,13670002087,0,1,0,1,1,1,1,1,6.82,66.37608966
000720.SZ, 新能泰山,4.44,山东,公用事业,1997-05-09,-0.1065,-0.0751,0.2219,0.3895,0.832,-0.446,-0.0773,0.0935,0.092,0.039,0.0396,-0.2049,-0.0101,0.0199,-0.3613,-0.1465,0,0,0.013433333,-0.143266667,1.9804,-,0,330.5210918,0,-1.093764542,1.821349697,1.307041954,2.241971319,5528738912,0,0,0,1,0,1,0,0,3.74,-13.38582677
000721.SZ, 西安饮食,13.4,陕西,休闲服务,1997-04-30,-0.3901,-0.338,0.0181,-0.0945,0.019,-0.0225,0.0247,-0.0634,0.0222,0.0659,0.0699,0.1792,0.1724,0.2356,0.0689,0.0585,0,0,-0.236666667,-0.0204,0.9376,-,0,10000,0,10.60130719,0.262806682,0.270614416,14.29180887,7770799730,0,0,0,1,0,1,0,0,4.28,-21.73410405
000722.SZ, 湖南发展,11.08,湖南,公用事业,1997-05-22,0.15,0.26,0.21,0.3,0.2,0.19,0.3,0.28,0.42,0.34,0.34,0.1786,0.08,-1.844,0.0062,-0.719,0,1,0.206666667,0.256666667,6.7644,-,0,53.61290323,0,-0.194805195,7.046720638,-5.098102434,1.637987109,5133590599,0,0,1,1,0,1,0,0,6.97,-17.02925731
000723.SZ, 美锦能源,7.17,山西,采掘,1997-05-15,0.51,0.6,0.17,0.23,0.44,0.26,0.3,-0.19,0.03,0.13,-0.22,0.14,0.06,-0.03,0.61,0.4974,0,0,0.426666667,0.123333333,3.2239,-,0,16.8046875,0,2.459459459,0.795558124,1.714795639,2.224014393,31583111682,0,0,0,1,0,1,0,0,6.68,-19.06873614
000725.SZ, 京东方Ａ,4.01,北京,电子,2001-01-12,0,0.71,0.13,0.05,0.1,0.217,0.054,0.046,0.087,0.174,0.019,0.041,-0.242,0.01,-0.27,0.24,0,0,0.28,0.105666667,3.3486,是,1,14.32142857,30.42203394,1.649842271,1.660217427,1.521442923,1.19751538,1.53E+11,1.00E+00,1,0,1,1,1,1,1,6,18.34319527
000726.SZ, 鲁  泰Ａ,6.64,山东,纺织服装,2000-12-25,0.95,0.36,0.11,1.11,0.9,0.91,0.85,0.75,1,1.04,0.71,0.85,0.74,0.57,0.6,0.54,0,1,0.473333333,0.836666667,10.0749,是,1,14.02816901,8.960774391,-0.434262948,2.994583222,13.03433997,0.659063614,5803442528,0,1,1,1,1,1,1,1,6.67,-8.943089431
000727.SZ, 华东科技,2.36,江苏,电子,1997-05-20,0.0191,0.1175,0.1647,-1.2453,-0.218,0.0026,0.0052,0.005,0.029,0.0288,-0.1342,0.0258,-0.0297,0.0122,0.01,-1.3735,0,0,0.100433333,0.004266667,0.5858,-,0,23.49817458,0,22.5390625,1.111852513,-0.009068053,4.02867873,10735073743,0,0,0,1,0,1,0,0,2.36,20.30456853
000728.SZ, 国元证券,6.95,安徽,非银金融,1997-06-16,0.4,0.44,0.39,0.27,0.2,0.4,0.72,1.42,0.7,0.34,0.21,0.29,0.47,0.69,0.36,1.64,0,1,0.41,0.846666667,7.5489,是,1,16.95121951,37.77460622,-0.515748031,0,0,0.920663938,30371894121,0,0,0,1,1,1,1,1,8.96,9.952606635
000729.SZ, 燕京啤酒,10.38,北京,食品饮料,1997-07-16,0.125,0.081,0.07,0.082,0.064,0.057,0.111,0.209,0.259,0.253,0.246,0.66,0.634,0.52,0.42,0.37,0,1,0.092,0.125666667,4.7634,是,1,112.826087,64.00441958,-0.267904509,1.734068791,-2.763713502,2.179115758,29312809146,0,0,0,1,0,1,0,0,8.52,-2.071563089
000730.SZ, *ST环保,0,辽宁,-,1997-05-22,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003333333,0,0,-,0,0,0,-999,0,0,#DIV/0!,1471561348,0,1,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0,0
000731.SZ, 四川美丰,7.45,四川,化工,1997-06-17,1.0621,0.9642,0.1753,0.146,0.3713,0.2631,-0.4233,0.0937,-0.4134,0.2878,0.5102,0.4826,0.1849,0.2753,0.4031,1.0078,0,0,0.733866667,-0.022166667,6.8141,是,1,10.15170785,16.00658013,-34.10676692,4.08772099,-6.2729291,1.093321202,4428071565,0,1,1,1,1,1,1,1,5.1,-4.665825977
000732.SZ, 泰禾集团,0,福建,房地产,1997-07-04,-2.1592,-1.6124,-2.0087,0.3324,2.0529,1.7072,1.3719,1.2339,0.7705,0.7161,0.3385,0.3607,0.33,0.509,1.4262,0.1228,0,0,-1.926766667,1.437666667,1.7891,-,0,10000,0,-2.340204034,0.918568209,-0.007747588,0,1070227619,0,0,0,1,1,1,1,1,3.27,-68.38235294
000733.SZ, 振华科技,91.68,贵州,电子,1997-07-03,4.5965,1/2/1900,1.1763,0.5781,0.503,0.434,0.387,0.38,0.28,0.28,0.24,0.12,0.1,0.09,0.07,0.07,0,1,2.889133333,0.400333333,18.7466,是,1,31.73269954,25.01083278,6.216819317,4.146096579,-64.40177793,4.890486808,47321169366,0,0,1,1,0,1,0,0,58.85,-20.39744375
000735.SZ, 罗 牛 山,6.03,海南,农林牧渔,1997-06-11,0.0775,-0.3671,0.0886,0.0261,0.3376,0.1328,0.0737,0.069,0.058,0.032,0.017,0.068,0.033,0.07,0.09,0.42,0,0,-0.067,0.091833333,3.7633,是,1,10000,25.80972281,-1.729582577,0.895917117,0.84498455,1.602317115,6966657147,0,0,0,1,0,1,0,0,8.97,-14.427157
000736.SZ, 中交地产,13.71,重庆,房地产,1997-04-25,0.05,0.34,0.5,1.01,1.82,2.08,0.04,0.1,0.25,0.2,0.42,0.24,0.43,0.35,0.45,0.16,0,1,0.296666667,0.74,4.735,是,1,46.21348315,20.49037374,-0.599099099,1.757730981,0.045575862,2.895459345,9437035160,0,0,0,1,0,1,0,0,6.68,-24.23227247
000737.SZ, 南风化工,5.34,山西,化工,1997-04-28,0.3442,0.4954,0.1665,-0.0885,0.4867,-0.7664,0.0382,-0.3853,0.0587,-0.2389,0.2553,0.0974,-0.9317,-1.2674,0.0136,0.054,0,0,0.335366667,-0.371166667,2.4294,-,0,15.92287049,0,-1.903547373,2.041185551,1.79889038,2.198073598,9642161548,0,0,1,1,0,1,0,0,4.94,5.836575875
000738.SZ, 航发控制,22.41,江苏,国防军工,1997-06-26,0.52,0.4,0.3208,0.2455,0.226,0.19,0.1823,0.1713,0.1615,0.2012,0.21,0.19,0.18,0.1477,-0.1351,0.01,0,1,0.4136,0.1812,8.4913,是,1,54.1827853,10.12567166,1.282560706,4.222998135,-4.98230588,2.639171858,29262844022,0,0,1,1,0,1,0,0,22.93,-13.22152886
000739.SZ, 普洛药业,17.55,浙江,医药生物,1997-05-09,0.8425,0.8108,0.693,0.4696,0.3144,0.22,0.23,0.18,0.3,0.2073,0.3662,0.03,0.0927,0.1328,0.1132,0.1247,0,1,0.7821,0.21,4.6769,是,1,22.43958573,35.10901176,2.724285714,1.291139675,12.86368213,3.752485621,20671302050,0,0,0,1,0,1,0,0,23.28,-18.57010214
000748.SZ, 长城信息,0,湖南,-,1997-07-04,0,0,0,0,0,0,0.1869,0.1643,0.2413,0.25,0.18,0.12,0.09,0.61,0.169,0.225,0,0,0,0.117066667,0,-,0,10000,0,-1,0,0,#DIV/0!,16548965888,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0,0
000750.SZ, 国海证券,3.79,广西,非银金融,1997-07-09,0.05,0.14,0.13,0.12,0.02,0.09,0.24,0.71,0.3,0.15,0.07,0.12,-0.09,0.04,-0.2702,-0.1468,0,1,0.106666667,0.346666667,3.4176,是,1,35.53125,76.45397855,-0.692307692,0,0,1.108965356,20471415933,0,0,0,1,1,1,1,0,5.86,12.91291291
000751.SZ, 锌业股份,3.24,辽宁,有色金属,1997-06-26,0.05,0.16,0.17,0.14,0.04,0.16,0.095,0.06,0.06,2.96,-3.14,-0.98,-0.53,0.06,-0.88,-0.2591,0,1,0.126666667,0.105,2.1252,-,0,25.57894737,0,0.206349206,1.072507342,1.283876807,1.524562394,5396206187,0,0,0,1,0,1,0,0,3.55,10.2310231
000752.SZ, *ST西发,7.43,西藏,食品饮料,1997-06-25,-0.25,-0.05,0.05,-1.26,-1.5619,0.0361,0.0302,0.0624,0.0975,0.4917,0.0848,0.1417,0.0573,0.1077,0.0806,0.0557,0,0,-0.083333333,0.0429,-0.1167,-,0,10000,0,-2.942501943,0.978610688,0.541996126,-63.66752356,2057316230,0,0,0,1,1,1,1,1,3.82,92.1182266
000753.SZ, 漳州发展,4.33,福建,汽车,1997-06-26,0.0764,0.1367,0.1345,0.1045,0.093,0.086,0.231,-0.095,0.16,0.27,0.26,0.24,0.2,0.147,0.122,-0.043,0,0,0.115866667,0.074,2.6574,是,1,37.37054085,26.18144807,0.565765766,0.637781658,0.668513044,1.629412207,4283198227,0,0,0,1,0,1,0,0,2.91,8.270676692
000755.SZ, 山西路桥,4.62,山西,交通运输,1997-06-27,0.2983,0.2982,-0.1074,0.3193,0.1034,0.2261,-1.4382,-1.0766,0.1249,-0.81,-0.618,0.068,0.071,0.023,0,0,0,0,0.163033333,-0.7629,3.0943,-,0,28.33776324,0,-1.213702102,0.503897612,-1.143689724,1.493067899,6984396533,0,0,0,1,1,1,1,0,3.46,-12.01478743
000756.SZ, 新华制药,20.29,山东,医药生物,1997-08-06,0.61,0.56,0.52,0.48,0.4,0.45,0.27,0.18,0.11,0.08,0.05,0.17,0.21,0.22,0.07,0.07,0,1,0.563333333,0.3,6.1623,是,1,36.01775148,32.81581707,0.877777778,1.094499052,2.765089689,3.292601788,13304745506,0,0,0,1,0,1,0,0,9.38,-34.48504983
000757.SZ, 浩物股份,4.23,四川,汽车,1997-06-27,-0.1,0.13,0.08,0.23,0.18,0.1,0.06,0.03,0.04,0.15,0.1,1.28,-0.41,0.03,-0.37,0.06,0,0,0.036666667,0.063333333,2.6896,-,0,115.3636364,0,-0.421052632,1.916590727,-12.85717865,1.572724569,2258716243,0,0,0,1,0,1,0,0,4.48,2.415458937
000758.SZ, 中色股份,4.82,北京,有色金属,1997-04-16,0.0745,0.021,0.0109,-0.5382,0.0608,0.1021,0.1503,0.381,0.27,0.086,0.264,0.5,0.077,0.133,0.189,0.867,0,0,0.035466667,0.211133333,2.451,-,0,135.9022556,0,-0.832017682,1.097384169,0.114494858,1.966544268,9865468176,0,0,0,1,0,1,0,0,5.08,4.210526316
000759.SZ, 中百集团,4.51,湖北,商业贸易,1997-05-19,-0.49,-0.03,0.07,0.01,0.63,0.1,0.01,0.01,0.27,0.25,0.3,0.39,0.37,0.38,0.35,0.38,0,0,-0.15,0.04,4.0439,-,0,10000,0,-4.75,0.549081964,0.64713837,1.115260021,3132698900,0,0,0,1,1,1,1,0,6.18,-24.46633826
000760.SZ, *ST斯太,0,湖北,汽车,1997-06-27,0,0,0,0.02,-1.7,-0.21,0.06,-0.25,0.02,0.01,0.02,0.02,0.01,-0.03,-0.4135,0.3421,0,0,0,-0.133333333,0,-,0,10000,0,-1,0,0,#DIV/0!,200679603.3,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,1.47,0
000761.SZ, 本钢板材,3.71,辽宁,钢铁,1998-01-15,-0.3,0.5,0.099,0.143,0.272,0.51,0.249,-1.05,0.074,0.088,0.022,0.254,0.295,-0.4927,0.05,0.5418,0,0,0.099666667,-0.097,4.3428,-,0,37.22408027,0,-2.027491409,0.80678362,1.123999502,0.854287556,15282558859,0,0,0,1,1,1,1,0,3.2,26.10169492
000762.SZ, 西藏矿业,24.88,西藏,采掘,1997-07-08,1.53,0.2691,-0.0932,0.1621,-0.3475,0.0663,0.0417,0.0652,-0.1856,0.0423,-0.2678,0.1131,0.1183,0.0778,0.18,0.225,0,0,0.568633333,0.057733333,5.6788,-,0,43.75403013,0,8.849307159,2.643706652,-0.145508276,4.381207297,13117880111,0,0,1,1,0,1,0,0,12.98,-34.80963481
000763.SZ, 锦州石化,0,辽宁,-,1997-09-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,10000,0,-999,0,0,#DIV/0!,3323250000,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0,0
000765.SZ, *ST华信,0,湖北,-,1997-11-03,0.081,0.114,0,0,0,0,0,0,0.07,-0.06,-0.06,-0.06,-0.06,-0.03,-0.07,-0.07,0,0,0.065,0,1.9302,-,0,0,0,-999,2.145062376,8.829687517,0,1840024570,0,1,1,1,1,1,1,1,0,0
000766.SZ, 通化金马,7.47,吉林,医药生物,1997-04-30,0.03,0.04,-0.37,-2.11,0.34,0.27,0.23,0.01,0.01,0.01,0.01,0.03,0.03,0.07,0.04,0.04,0,0,-0.1,0.17,2.4179,-,0,10000,0,-1.588235294,1.843192194,1.289755277,3.089457794,7016751573,0,0,0,1,0,1,0,0,3.26,37.76091082
000767.SZ, 晋控电力,3.12,山西,公用事业,1997-06-09,-0.2561,-0.0072,0.0735,0.0221,0.1038,-0.5058,0.037,0.1828,0.2443,0.22,0.05,-0.59,-0.57,0.01,-0.7253,0.3667,0,0,-0.063266667,-0.095333333,2.2378,-,0,10000,0,-0.336363636,0.727665065,0.308072514,1.394226472,9538520879,0,0,0,1,1,1,1,0,3.99,-8.554572271
000768.SZ, 中航西飞,23.38,陕西,国防军工,1997-06-26,0.189,0.2358,0.2808,0.2055,0.2016,0.1703,0.1492,0.1481,0.1326,0.13,0.09,0.04,0.1395,0.13,0.3587,0.1464,0,1,0.2352,0.155866667,5.8275,是,1,99.4047619,53.15232374,0.508982036,1.050589289,2.144650366,4.012012012,65426526470,1,0,0,1,0,1,0,0,36.68,-7.583497053
000769.SZ, *ST大菲,0,辽宁,-,1997-05-30,0.0034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001133333,0,0,-,0,0,0,-999,0,0,#DIV/0!,166860000,0,1,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0,0
000776.SZ, 广发证券,15.06,广东,非银金融,1997-06-11,1.02,1/1/1900,1.32,0.99,0.56,1.13,1.05,1.87,0.85,0.48,0.37,0.78,1.62,-0.04,0.069,0.062,0,1,1.253333333,1.35,14.3228,是,1,12.01595745,33.57234181,-0.071604938,0,0,1.051470383,1.16E+11,1.00E+00,1,0,1,1,1,1,1,16.28,-2.001291156
000777.SZ, 中核科技,13.65,江苏,机械设备,1997-07-10,0.45,0.31,0.2729,0.3541,0.2686,0.1162,0.275,0.226,0.1876,0.3018,0.23,0.1995,0.2121,0.2162,0.1823,1.3431,0,1,0.3443,0.205733333,4.6582,是,1,39.64565786,27.05638791,0.673525599,1.7127202,23.149854,2.930316431,5248037244,0,0,0,1,0,1,0,0,13.2,31.62970106
000778.SZ, 新兴铸管,4.01,河北,钢铁,1997-06-06,0.42,0.5028,0.4541,0.3751,0.5265,0.2779,0.1208,0.1646,0.2292,0.5263,0.6604,0.7642,0.7046,0.6882,0.4348,0.5001,0,1,0.458966667,0.187766667,6.1754,是,1,8.737017939,30.92884289,1.444345819,1.421955409,2.584147027,0.649350649,16159738043,0,1,0,1,1,1,1,1,3.68,10.95890411
000779.SZ, 甘咨询,11.09,甘肃,建筑装饰,1997-05-28,0.5987,0.8793,0.8138,0.7987,0.624,0.425,0.0704,-0.42,0.05,-0.18,-0.069,0.0402,0.033,0.028,0.16,0.145,0,0,0.763933333,0.025133333,6.9222,-,0,14.51697356,0,29.39522546,1.81405247,-2.360648947,1.602091821,4230458975,0,1,0,1,0,1,0,0,9.53,13.3401222
000780.SZ, *ST平能,0,内蒙古,采掘,1997-06-06,0,0,-0.75,-0.08,-0.25,0.48,-0.32,-0.39,0.03,0.04,0.4,0.89,0.64,0.46,0.67,0.1745,0,0,-0.25,-0.076666667,0,-,0,10000,0,2.260869565,0,0,#DIV/0!,11106654248,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,3.61,0
000782.SZ, 美达股份,5.11,广东,化工,1997-06-19,-0.1,0.11,0.07,0.05,0.07,0.07,-0.15,0.09,-0.52,0.03,0.09,0.32,0.24,0.02,-0.38,0.09,0,0,0.026666667,0.003333333,2.6878,是,1,191.625,-28.69932517,7,1.126479171,1.714557011,1.901183124,2688230681,0,0,0,1,0,1,0,0,3.22,20.90261283
