Code,Name,Close,Location,Industry,List_date,EPS_2020,EPS_2019,EPS_2018,EPS_2017,EPS_2016,EPS_2015,EPS_2014,EPS_2013,EPS_2012,EPS_2011,EPS_2010,EPS_2009,EPS_2008,EPS_2007,EPS_2006,Profit,AVG_EPS_2016_18,AVG_EPS_2011_13,Net_Asset,Div,Dividend,PE18_20,Div_Rate,Growth,Liquidate_Ratio,Assest_Over_Debt,PB,Mkt_value,,,,,,,,,Price201231
002547.SZ, 春兴精工,4.02,江苏,电子,2011-02-18,-0.9382,0.02,0.04,-0.32,0.16,0.18,0.36,0.11,-0.31,0.34,0.62,0.55,0.48,0.22,0,0,-0.292733333,0.053333333,1.4739,-,0,10000,0,-6.48875,0.831894667,0.629721133,2.727457765,3835394371,0,0,0,1,0,1,0,0,4.67
002548.SZ, 金新农,5.56,广东,农林牧渔,2011-02-18,0.24,0.33,-0.67,0.18,0.42,0.33,0.2,0.3,0.38,0.64,0.8,0.83,0.72,0.31,0,0,-0.033333333,0.293333333,3.7718,是,1,10000,6.149239232,-1.113636364,1.108769108,2.690170335,1.474097248,4298538555,0,0,0,1,1,1,1,0,7.97
002549.SZ, 凯美特气,13.7,湖南,化工,2011-02-18,0,0,0,0.0832,0.03,-0.08,0.08,0.22,0.23,0.64,0.7,0.57,0.35,0.8,0,0,0,0.176666667,1.5685,是,1,10000,69.90763639,-1,1.445569772,9.116306161,8.734459675,5151762000,0,0,0,1,0,1,0,0,7.87
002550.SZ, 千红制药,4.28,江苏,医药生物,2011-02-18,-0.11,0.21,0.17,0.14,0.18,0.42,0.77,1.17,1.01,0.99,1.25,1.05,0.75,0.38,0,0,0.09,0.983333333,1.6252,是,1,47.55555556,115.7801623,-0.908474576,5.35088414,-3.916391443,2.633522028,5298372000,0,0,1,1,0,1,0,0,4.25
002551.SZ, 尚荣医疗,4.92,广东,医药生物,2011-02-25,0.1937,0.0847,0.1467,0.26,0.26,0.31,0.28,0.27,0.32,0.36,0.75,0.66,0.43,0.46,0,1,0.1417,0.29,3.6295,-,0,34.72124206,0,-0.51137931,2.514411812,-6.506526108,1.355558617,5110387873,0,0,1,1,1,1,1,0,6.5
002552.SZ, 宝鼎科技,14.65,浙江,机械设备,2011-02-25,0.02,0.18,0.09,-0.45,-0.56,0.01,0.05,0.08,0.3,0.5,0.95,0.9,0.82,0.59,0,0,0.096666667,0.143333333,2.1884,-,0,151.5517241,0,-0.325581395,6.242279893,-42.70830982,6.694388594,3693161996,0,0,1,1,0,1,0,0,13.26
002553.SZ, 南方轴承,10.25,江苏,汽车,2011-02-25,1.1305,0.1213,0.2591,0.2257,0.2077,0.1874,0.375,0.5425,0.453,0.455,0.5539,0,0,0,0,1,0.503633333,0.456833333,3.0035,是,1,20.35210802,82.44547113,0.102444363,4.150893894,-7.929141889,3.412685201,3302520000,0,0,1,1,0,1,0,0,10.55
002554.SZ, 惠博普,3.43,湖南,采掘,2011-02-25,-0.17,0.08,-0.47,0.08,0.12,0.32,0.34,0.23,0.32,0.47,0.67,0.53,1.53,2.74,0,0,-0.186666667,0.296666667,1.6089,-,0,10000,10.04931297,-1.629213483,1.717930995,8.542685281,2.131891354,3649984562,0,0,0,1,0,1,0,0,2.54
002555.SZ, 三七互娱,20.99,安徽,传媒,2011-03-02,1.31,1,0.47,0.76,0.513,0.58,0.25,0.03,0.1,0.32,0.9844,0.7732,0.4381,0.5138,0,1,0.926666667,0.126666667,2.8583,是,1,22.65107914,39.95236618,6.315789474,1.289369447,-11.23806641,7.343525872,48504691825,0,0,0,1,0,1,0,0,31.23
002556.SZ, 辉隆股份,10.16,安徽,化工,2011-03-02,0.24,0.23,0.19,0.1904,0.143,0.3562,0.2933,0.19,0.15,0.44,1.22,1.47,0.97,0.85,0,1,0.22,0.2111,3.4632,是,1,46.18181818,43.26314057,0.042160114,1.069162805,0.906046581,2.933702934,9677311823,0,0,0,1,0,1,0,0,8.01
002557.SZ, 洽洽食品,46.48,安徽,食品饮料,2011-03-02,1.597,1.192,0.854,0.63,0.7,0.72,0.87,0.75,0.84,0.87,1.01,0.68,0.69,0.64,0,1,1.214333333,0.82,8.091,是,1,38.27614603,58.60606195,0.480894309,3.49591792,12.28965885,5.744654554,25968540000,0,0,1,1,0,1,0,0,53.85
002558.SZ, 巨人网络,10.4,重庆,传媒,2011-03-02,0.54,0.41,0.53,0.64,0.68,-0.5,0.16,0.08,0.73,0.78,0.84,0.52,0.48,0.59,0,0,0.493333333,0.323333333,4.6769,是,1,21.08108108,30.43029691,0.525773196,5.492272995,-3.244201376,2.223695183,27794736466,0,0,1,1,0,1,0,0,17.43
002559.SZ, 亚威股份,7.91,江苏,机械设备,2011-03-03,0.245,0.1771,0.3032,0.2557,0.3172,0.21,0.48,0.46,0.45,1.13,1.14,0.6,0.54,0,0,1,0.241766667,0.463333333,3.0718,是,1,32.71749621,27.99459141,-0.478201439,1.45372463,-200.944573,2.575037437,3496220515,0,0,0,1,0,1,0,0,5.32
002560.SZ, 通达股份,6.23,河南,电气设备,2011-03-03,0.27,0.22,-0.03,0.03,0.2,0.41,0.34,0.58,0.55,0.54,0.91,0.68,0.79,0.57,0,0,0.153333333,0.49,4.4713,-,0,40.63043478,46.3619109,-0.68707483,2.586147255,19.03769563,1.393330799,2996874464,0,0,1,1,1,1,1,0,8.62
002561.SZ, 徐家汇,6.94,上海,商业贸易,2011-03-03,0.18,0.51,0.56,0.57,0.58,0.61,0.62,0.59,0.58,0.63,0.562,0.514,0.51,0.62,0.46,1,0.416666667,0.596666667,5.3348,是,1,16.656,70.28141963,-0.301675978,5.037537221,-2.175149119,1.300892255,3014281750,0,0,1,1,1,1,1,1,7.53
002562.SZ, 兄弟科技,3.95,浙江,化工,2011-03-10,0.03,0.05,0.03,0.75,0.31,0.38,0.19,0.09,-0.27,0.51,0.63,0.52,0.47,0,0,1,0.036666667,0.003333333,2.7896,-,0,107.7272727,0,10,1.409359294,3.118398467,1.415973616,4740420885,0,0,0,1,1,1,1,0,5.17
002563.SZ, 森马服饰,7.64,浙江,纺织服装,2011-03-11,0.3,0.58,0.63,0.42,0.53,0.5,1.63,1.35,1.14,1.87,1.67,1.14,0.9,0.32,0,1,0.503333333,1.373333333,4.253,是,1,15.17880795,78.374858,-0.633495146,2.571734424,-3.631174105,1.796379027,34205476450,0,0,1,1,0,1,0,0,10.02
002564.SZ, 天沃科技,4.53,江苏,机械设备,2011-03-10,-1.34,0.05,0.09,0.3,-0.41,0.02,0.09,0.37,0.37,0.49,0.96,0.96,0.84,0.36,0,0,-0.4,0.276666667,2.8792,-,0,10000,0,-2.445783133,1.088772526,-0.032364191,1.573353709,2903713442,0,0,0,1,0,1,0,0,4.12
002565.SZ, 顺灏股份,4.38,上海,轻工制造,2011-03-18,0.0074,-0.1884,0.14,0.15,0.14,0.21,-0.07,0.67,0.48,0.68,1.04,0.97,0.78,0.61,0,0,-0.013666667,0.36,1.8379,-,0,10000,0,-1.037962963,2.32928599,42.61521617,2.383154687,4336041811,0,0,1,1,0,1,0,0,4.24
002566.SZ, 益盛药业,8.38,吉林,医药生物,2011-03-18,0.2419,0.2314,0.2087,0.1815,0.0399,0.03,0.29,0.4,0.44,0.93,1.06,0.74,0.5,0,0,1,0.227333333,0.376666667,6.0302,是,1,36.86217009,21.60294113,-0.396460177,3.869920611,10.72025316,1.389671984,2819707632,0,0,1,1,1,1,1,0,6.66
002567.SZ, 唐人神,6.39,湖南,农林牧渔,2011-03-25,1.07,0.2419,0.16,0.39,0.405,0.189,0.192,0.31,0.63,0.93,0.81,0.64,0.53,0.4,0,1,0.490633333,0.377333333,5.451,是,1,13.02398261,95.00941771,0.300265018,1.357904017,2.47676152,1.17226197,8707446653,0,1,0,1,1,1,1,1,7.93
002568.SZ, 百润股份,74.49,上海,食品饮料,2011-03-25,1.03,0.58,0.2,0.22,-0.16,0.56,0.36,0.26,0.48,0.62,0.72,0.59,0.33,0,0,0,0.603333333,0.366666667,6.0022,是,1,123.4640884,69.09485815,0.645454545,2.808205787,-1.937168611,12.4104495,63235944792,1,0,1,1,0,1,0,0,104.29
002569.SZ, ST步森,7.7,浙江,纺织服装,2011-04-12,-1.09,0.32,-1.38,-0.24,0.05,0.08,-0.73,0.04,0.43,0.62,0.6,0.47,0.4,0.38,0,0,-0.716666667,-0.086666667,1.3464,-,0,10000,0,7.269230769,1.402356872,-14.04776829,5.718954248,1224342900,0,0,0,1,0,1,0,0,11.15
002570.SZ, 贝因美,5.1,浙江,食品饮料,2011-04-12,-0.32,-0.1,0.04,-1.0338,-0.76,0.1,0.07,1.13,1.2,1.06,1.1,1.04,0.31,0.1,0,0,-0.126666667,0.8,1.4211,-,0,10000,0,-1.158333333,0.880235078,1.570623844,3.588769263,5194401600,0,0,0,1,0,1,0,0,6.22
002571.SZ, 德力股份,6.72,安徽,轻工制造,2011-04-12,0.0131,0.0344,-0.3263,0.129,-0.1564,-0.1599,0.0245,0.22,0.55,0.69,0.91,0.7,0.54,0.5,0,0,-0.092933333,0.264833333,3.6721,-,0,10000,0,-1.350912524,1.531218684,50.04634219,1.830015522,2880837645,0,0,0,1,0,1,0,0,10.14
002572.SZ, 索菲亚,16.63,广东,轻工制造,2011-04-12,1.31,1.18,1.04,0.98,1.48,1.04,0.74,0.56,0.81,1.3145,2.1,1.52,2.27,0,0,1,1.176666667,0.703333333,6.7109,是,1,14.13314448,46.57402708,0.672985782,1.492066266,-12.47808737,2.478058085,25728835072,0,1,0,1,0,1,0,0,25.9
002573.SZ, 清新环境,6.61,北京,公用事业,2011-04-22,0.1942,0.3513,0.4855,0.6072,0.7,0.48,0.51,0.34,0.35,0.44,0.59,0.27,0.73,0,0,1,0.343666667,0.4,4.3192,是,1,19.23375364,42.69286457,-0.140833333,1.138212163,1.035393979,1.530375996,7215126346,0,0,0,1,0,1,0,0,5.38
002574.SZ, 明牌珠宝,5.57,浙江,轻工制造,2011-04-22,-0.49,0.11,0.17,0.17,0.08,0.12,0.38,0.35,0.31,1.14,1.2,0.83,0.58,0,0,0,-0.07,0.346666667,5.6111,-,0,10000,27.41059295,-1.201923077,3.031947591,-3.140809368,0.992675233,2265120000,0,0,1,1,1,1,1,0,4.62
002575.SZ, *ST群兴,4.96,广东,轻工制造,2011-04-22,0.04,-0.34,0.01,-0.04,0.0217,0.0309,0.06,0.09,0.3257,0.4274,0.58,0.48,1.33,0,0,0,-0.096666667,0.158566667,1.3006,-,0,10000,0,-1.609627917,2.033088997,43.75959133,3.813624481,2976043200,0,0,1,1,0,1,0,0,3.48
002576.SZ, 通达动力,16.1,江苏,电气设备,2011-04-28,0.54,0.21,0.12,0.02,0.03,0.0573,-0.1,0.06,0.11,0.5,0.62,0.42,0.47,0.48,0,0,0.29,0.023333333,5.922,是,1,55.51724138,24.12197466,11.42857143,2.875836587,-790.2428035,2.718676123,1740154000,0,0,1,1,0,1,0,0,11.55
002577.SZ, 雷柏科技,10.46,广东,计算机,2011-04-28,0.16,-0.61,0.03,0.07,0.06,-1.58,0.13,0.12,0.34,0.87,1.15,0.97,0.41,0,0,0,-0.14,0.196666667,3.7392,-,0,10000,0,-1.711864407,8.463984327,-3.304023128,2.797389816,3012672000,0,0,1,1,0,1,0,0,11.58
002578.SZ, 闽发铝业,3.47,福建,有色金属,2011-04-28,0.07,0.05,0.04,0.04,0.04,0.04,0.21,0.27,0.24,0.37,0.41,0.29,0.22,0,0,1,0.053333333,0.24,1.4539,是,1,65.0625,0,-0.777777778,2.5758838,22.88460228,2.386684091,3715230793,0,0,1,1,0,1,0,0,3.5
002579.SZ, 中京电子,9.49,广东,电子,2011-05-06,0.39,0.4,0.22,0.06,0.31,0.08,0.08,0.05,0.06,0.38,0.55,0.4,0.32,0,0,1,0.336666667,0.063333333,5.2881,是,1,28.18811881,26.68013656,4.315789474,1.581562502,3.97262394,1.794595412,5899022064,0,0,0,1,0,1,0,0,12.62
002580.SZ, 圣阳股份,8.67,山东,电气设备,2011-05-06,0.08,0.07,0.05,0.09,0.24,0.15,0.18,0.17,0.49,0.71,0.84,0.98,0.57,0,0,1,0.066666667,0.28,3.7682,是,1,130.05,36.998279,-0.761904762,3.566101306,-2.848513384,2.300833289,2627901469,0,0,1,1,0,1,0,0,6.26
002581.SZ, 未名医药,15.6,山东,医药生物,2011-05-20,-0.297,0.0664,-0.1452,0.5887,0.6331,0.56,0.58,0.63,0.8,0.69,0.86,0.72,0.48,0.47,0,0,-0.125266667,0.67,3.2092,-,0,10000,0,-1.186965174,3.703651699,-13.521938,4.861024554,12534976134,0,0,1,1,0,1,0,0,18.33
002582.SZ, 好想你,9,河南,食品饮料,2011-05-20,4.29,0.38,0.25,0.21,0.21,-0.02,0.36,0.69,0.68,1.7,1.71,0.97,0.74,0,0,0,1.64,0.576666667,10.6477,是,1,5.487804878,22.41013332,1.843930636,7.149091288,-4.055326325,0.845252965,6079916246,0,1,1,1,1,1,1,1,12.98
002583.SZ, 海能达,5.59,广东,通信,2011-05-27,0.05,0.04,0.26,0.14,0.25,0.16,0.06,0.49,0.12,0.59,0.57,0.42,0.28,0,0,1,0.116666667,0.223333333,3.4024,是,1,47.91428571,0,-0.47761194,1.222325636,0.745277927,1.642957912,9363431614,0,0,0,1,0,1,0,0,6.14
002584.SZ, 西陇科学,6.42,广东,化工,2011-06-02,0.1,0.07,0.12,0.15,0.17,0.43,0.39,0.24,0.32,0.46,0.49,0.38,0.38,0,0,1,0.096666667,0.316666667,3.4459,-,0,66.4137931,0,-0.694736842,1.530898999,1.597166432,1.863083665,3622489652,0,0,0,1,0,1,0,0,5.81
002585.SZ, 双星新材,24.96,江苏,轻工制造,2011-06-02,0.623,0.15,0.2779,0.0678,0.1854,0.17,0.21,0.22,0.29,2.1039,2.4992,0.4623,0.228,0,0,1,0.3503,0.24,7.1872,是,1,71.25321153,19.99485149,0.459583333,2.590762503,-46.94826688,3.472840606,15690693613,0,0,1,1,0,1,0,0,10.06
002586.SZ, *ST围海,2.38,浙江,建筑装饰,2011-06-02,-0.24,-1.24,0.23,0.22,0.13,0.09,0.29,0.32,0.43,0.78,0.71,0.54,0.37,0,0,0,-0.416666667,0.346666667,2.8208,-,0,10000,0,-2.201923077,0.804804348,1.790604318,0.843732275,2849117048,0,0,0,1,1,1,1,0,2.05
002587.SZ, 奥拓电子,4.32,广东,电子,2011-06-10,-0.25,0.3,0.29,0.22,0.23,0.06,0.3,0.44,0.47,0.46,0.77,0.52,0.4,0,0,1,0.113333333,0.403333333,2.0843,是,1,38.11764706,26.910197,-0.719008264,2.191479033,-2.320711225,2.072638296,2852273937,0,0,1,1,0,1,0,0,5.54
002588.SZ, 史丹利,5.97,山东,化工,2011-06-10,0.25,0.09,0.17,0.23,0.44,1.07,1.73,1.81,1.73,2.16,1.8,1.08,0.91,0,0,1,0.17,1.756666667,4.0274,是,1,35.11764706,21.36338233,-0.903225806,1.927267358,19.57754076,1.48234593,6050503320,0,0,0,1,1,1,1,0,5.74
002589.SZ, 瑞康医药,3.8,山东,医药生物,2011-06-10,0.21,-0.62,0.517,0.67,1.005,0.44,0.83,1.49,1.18,1.03,0.89,0.71,0.55,0,0,0,0.035666667,1.166666667,4.9638,是,1,106.5420561,0,-0.969428571,1.288446737,0.790548192,0.765542528,6455207921,0,0,0,1,1,1,1,0,5.23
002590.SZ, 万安科技,7.1,浙江,汽车,2011-06-10,0.13,0.26,-0.07,0.27,0.27,0.22,0.36,0.29,0.1,0.54,1.2,0.82,0.58,0,0,0,0.106666667,0.25,4.01,是,1,66.5625,37.74563503,-0.573333333,1.511523063,20.67653137,1.770573566,3237616751,0,0,0,1,0,1,0,0,7.28
002591.SZ, 恒大高新,5.12,江西,传媒,2011-06-21,-1.6631,0.2831,0.1159,0.0518,0.0542,-0.2539,0.0225,0.2433,0.25,0.75,0.99,0.88,0.67,0.67,0.32,0,-0.421366667,0.171933333,2.4905,-,0,10000,0,-3.450756107,3.085315288,-23.37134659,2.055812086,1765985647,0,0,1,1,0,1,0,0,5.6
002592.SZ, ST八菱,6.53,广西,汽车,2011-11-11,-2.57,-1.53,0.03,0.48,0.45,0.5,0.49,0.51,0.88,1.35,1.29,0.94,0.74,0,0,0,-1.356666667,0.626666667,2.4851,-,0,10000,0,-3.164893617,0.916706142,1.932012342,2.627660859,1158824432,0,0,0,1,0,1,0,0,3.35
002593.SZ, 日上集团,3.94,福建,建筑装饰,2011-06-28,0.11,0.11,0.11,0.1,0.1,0.15,0.19,0.17,0.22,0.48,0.55,0.23,0.36,0,0,1,0.11,0.193333333,2.787,是,1,35.81818182,42.29130228,-0.431034483,1.429013511,1.208808087,1.413706494,2509973800,0,0,0,1,1,1,1,0,3.82
002594.SZ, 比亚迪,249.51,广东,汽车,2011-06-30,1.47,0.5,0.93,1.4,1.88,0,0,0,0,0,0,0,0,0,0,0,0.966666667,0,20.446,是,1,258.1137931,10.13896815,-999,1.048617685,0.677250671,12.20336496,4.11862E+11,1,0,0,1,0,1,0,0,194.3
002595.SZ, 豪迈科技,25.45,山东,机械设备,2011-06-28,1.259,1.0785,0.9239,0.84,0.9,0.81,1.26,1.5818,0.99,1.22,1.25,1.01,0.91,0.89,0,1,1.087133333,1.277266667,7.2123,-,0,23.41019194,0,-0.148859544,3.821287498,39.21110102,3.528694037,23848000000,0,0,1,1,0,1,0,0,29.65
002596.SZ, 海南瑞泽,3.83,海南,建筑材料,2011-07-07,0.036,-0.36,0.12,0.18,0.22,0.29,0.08,0.18,0.47,0.52,0.86,0.95,0.71,0,0,0,-0.068,0.243333333,2.7371,是,1,10000,0,-1.279452055,1.561873036,1.091868509,1.399291221,6082176745,0,0,0,1,1,1,1,0,5.2
002597.SZ, 金禾实业,39.37,安徽,食品饮料,2011-07-07,1.28,1.43,1.59,1.81,0.97,0.38,0.59,0.53,0.63,1.63,1.45,1.02,0.67,0,0,1,1.433333333,0.583333333,8.5638,是,1,27.46744186,37.19007525,1.457142857,2.730411829,20.14157935,4.597258226,19183001650,0,0,1,1,0,1,0,0,32.43
002598.SZ, 山东章鼓,10.69,山东,机械设备,2011-07-07,0.2614,0.2409,0.2693,0.2228,0.179,0.1754,0.2437,0.2609,0.28,0.7231,0.6396,0.5851,0.6072,0,0,1,0.2572,0.261533333,2.8136,-,0,41.562986,78.88253838,-0.016568952,1.737027628,2.792831442,3.7994029,1962480000,0,0,0,1,0,1,0,0,6.2
002599.SZ, 盛通股份,6.95,北京,轻工制造,2011-07-15,-0.63,0.26,0.38,0.29,0.27,0.15,0.09,0.14,0.24,0.3,0.42,0.31,0.25,0.55,0,1,0.003333333,0.156666667,2.5275,-,0,2085,0,-0.978723404,1.224996396,3.121696355,2.74975272,2194447163,0,0,0,1,0,1,0,0,3.91
002600.SZ, 领益智造,6.46,广东,电子,2011-07-15,0.32,0.27,-0.1,0.6,0.22,0.06,0.01,0.05,0.15,0.18,0.37,0.27,0.31,0,0,0,0.163333333,0.07,2.0525,-,0,39.55102041,0,1.333333333,1.510590441,4.257728627,3.147381242,57451746439,1,0,0,1,0,1,0,0,11.99
002601.SZ, 龙蟒佰利,28.71,河南,化工,2011-07-15,1.13,1.29,1.15,1.25,0.43,0.57,0.33,0.12,0.98,4.49,2.31,0.74,0.18,0,0,1,1.19,0.476666667,6.9855,-,0,24.12605042,58.75212761,1.496503497,0.817001132,0.56622304,4.109942023,81835358754,1,0,0,1,0,1,0,0,30.77
002602.SZ, 世纪华通,7.4,浙江,传媒,2011-07-28,0.4,0.46,0.43,0.76,0.49,0.4,0.6,0.31,0.36,0.95,1.22,0.78,0.59,0,0,1,0.43,0.423333333,3.8804,-,0,17.20930233,0,0.015748031,1.313365572,1.031892186,1.907019895,48516145862,0,0,0,1,0,1,0,0,7.11
002603.SZ, 以岭药业,16.63,河北,医药生物,2011-07-28,1.02,0.51,0.5,0.45,0.48,0.38,0.63,0.44,0.34,1.17,0.94,0.9,0.37,0,0,1,0.676666667,0.47,7.4098,是,1,24.57635468,39.35231253,0.439716312,2.438465382,-15.63997428,2.244325083,31910549944,0,0,1,1,0,1,0,0,25.5
002604.SZ, 龙力退,0,山东,-,2011-07-28,0,-1.35,-4.68,-5.81,0.216,0.0978,0.27,0.3,0.39,0.54,0.65,0.66,0.55,0,0,0,-2.01,0.32,0,-,0,10000,0,-7.28125,0,0,#DIV/0!,149890350.5,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
002605.SZ, 姚记科技,17.22,上海,轻工制造,2011-08-05,2.7088,0.8561,0.3265,0.1934,0.258,0.2541,0.327,0.6256,1.02,0.91,1.02,0.92,0.56,0,0,1,1.297133333,0.657533333,5.1241,是,1,13.27542787,46.38464955,0.972726351,1.130175045,1.491496424,3.360590152,8380682773,0,1,0,1,0,1,0,0,24.54
002606.SZ, 大连电瓷,10.88,辽宁,电气设备,2011-08-05,0.26,0.11,-0.05,0.14,0.46,0.18,0.13,0.15,0.19,0.65,0.99,1.42,0.39,0.73,0,0,0.106666667,0.156666667,2.6368,是,1,102,10.52453605,-0.319148936,2.624701462,35.30858913,4.126213592,3171325411,0,0,1,1,0,1,0,0,8.11
002607.SZ, 中公教育,10.84,安徽,传媒,2011-08-10,0.37,0.29,0.22,0.09,0.16,0.04,-0.21,0.21,0.44,1.24,1.14,0.61,0.39,0,0,0,0.293333333,0.146666667,0.6932,-,0,36.95454545,82.0247114,1,0.938599334,1.113618191,15.63762262,1.46969E+11,1,0,0,1,0,1,0,0,35.13
002608.SZ, 江苏国信,7.27,江苏,公用事业,2011-08-10,0.6,0.64,0.72,0.67,0.33,-14.54,-4.82,0.56,0.55,1.51,2.01,1.95,2.63,0,0,0,0.653333333,-1.236666667,7.7783,是,1,11.12755102,0,-1.528301887,0.970388969,1.37972385,0.934651531,24784202858,0,1,0,1,1,1,1,1,7.67
002609.SZ, 捷顺科技,9.54,广东,计算机,2011-08-15,0.25,0.22,0.14,0.3136,0.31,0.25,0.35,0.39,0.47,0.4319,0,0,0,0,0,1,0.203333333,0.403333333,3.437,是,1,46.91803279,13.59339004,-0.495867769,3.19103613,-2.346446918,2.775676462,6255924242,0,0,1,1,0,1,0,0,9.31
002610.SZ, 爱康科技,4.45,江苏,公用事业,2011-08-15,0.0049,-0.359,0.028,0.025,0.04,0.15,0.29,0.03,-0.19,1.18,0,0,0,0,0,0,-0.1087,0.043333333,0.9138,-,0,10000,0,-3.508461538,1.031639664,1.189031675,4.869774568,10937763441,0,0,0,1,0,1,0,0,3.29
002611.SZ, 东方精工,5.56,广东,机械设备,2011-08-30,0.26,1.01,-2.11,0.5,0.15,0.11,0.23,0.31,0.36,0.67,0.42,0.54,0.52,0,0,0,-0.28,0.3,2.6914,-,0,10000,0,-1.933333333,2.621924135,13.95787712,2.06583934,7242424428,0,0,1,1,0,1,0,0,4.69
002612.SZ, 朗姿股份,26.6,北京,纺织服装,2011-08-30,0.3224,0.1428,0.5261,0.4689,0.41,0.37,0.606,1.17,1.16,1.25,0.83,1.57,1.19,0,0,1,0.330433333,0.978666667,6.6925,是,1,80.50035307,238.3646639,-0.66236376,1.890114743,2.805180664,3.974598431,23139893113,0,0,0,1,0,1,0,0,24.63
002613.SZ, 北玻股份,3.49,河南,机械设备,2011-08-30,0.0145,0.0284,0.0397,-0.0632,0.0334,0.0321,0.04,0.11,0.15,0.45,0.44,0.33,0.28,0.51,0,0,0.027533333,0.1,1.6155,是,1,126.7554479,0,-0.724666667,2.945626221,-8.988981378,2.160321882,3430042200,0,0,1,1,0,1,0,0,4.37
002614.SZ, 奥佳华,13.49,福建,家用电器,2011-09-09,0.7,0.51,0.77,0.62,0.45,0.33,0.39,0.44,0.11,1.42,1.7,1.04,0.51,0.98,0,1,0.66,0.313333333,7.1794,是,1,20.43939394,38.34224149,1.106382979,1.875682348,4.033666189,1.878987102,9722683248,0,0,0,1,0,1,0,0,13.45
002615.SZ, 哈尔斯,5.18,浙江,轻工制造,2011-09-09,-0.07,0.14,0.24,0.27,0.44,0.2,0.77,0.64,0.45,0.68,0.62,0.79,0.55,0.38,0,1,0.103333333,0.62,1.8394,-,0,50.12903226,59.57141965,-0.833333333,1.234004305,3.392919099,2.816135696,1862728038,0,0,0,1,0,1,0,0,4.54
002616.SZ, 长青集团,6.98,广东,公用事业,2011-09-20,0.4705,0.3979,0.2249,0.1189,0.4486,0.3112,0.4226,0.2692,0.406,0.6655,0.61,0.66,0.422,0,0,1,0.364433333,0.365933333,3.5179,是,1,19.15302296,50.25995874,-0.004099107,1.258982258,0.341206448,1.984138264,4733292984,0,0,0,1,0,1,0,0,7.6
002617.SZ, 露笑科技,12.86,浙江,电气设备,2011-09-20,0.09,0.02,-0.88,0.42,0.09,0.23,-0.22,0.21,0.31,0.54,0.71,0.3,0.32,0,0,0,-0.256666667,0.1,1.9761,-,0,10000,0,-3.566666667,1.128463779,0.875588892,6.507767826,11001185296,0,0,0,1,0,1,0,0,8.22
002618.SZ, *ST丹邦,2.53,广东,电子,2011-09-20,-1.48,0.05,0.05,0.05,0.07,0.37,0.5,0.32,0.35,0.42,0.44,0.39,0,0,0,0,-0.46,0.39,1.6707,-,0,10000,9.482299644,-2.179487179,0.151353706,1.70007625,1.514335309,1977991200,0,0,0,1,0,1,0,0,5.17
002619.SZ, *ST艾格,1.8,浙江,传媒,2011-09-29,-0.68,-1.38,0.36,0.26,0.27,0.59,0.06,0.24,0.2,0.67,0.71,0.66,0.24,0,0,0,-0.566666667,0.166666667,1.1552,-,0,10000,0,-4.4,38.43848096,-4.215921394,1.558171745,2343018213,0,0,1,1,0,1,0,0,1.8
002620.SZ, 瑞和股份,6.26,广东,建筑装饰,2011-09-29,0.4,0.42,0.41,0.37,0.721,0.54,0.46,0.67,0.61,1.05,1.01,0.24,0.42,0,0,1,0.41,0.58,6.5954,是,1,15.26829268,14.54542913,-0.293103448,1.452987047,2.530482972,0.949146375,2141132720,0,0,0,1,1,1,1,1,5.79
002621.SZ, 美吉姆,4.03,辽宁,传媒,2011-09-29,-0.58,0.2,0.09,0.05,0.04,0.25,0.27,0.33,0.38,1.08,0.94,0.73,0.57,0,0,1,-0.096666667,0.326666667,1.0332,-,0,10000,0,-1.295918367,0.554488132,-28.84393231,3.900503291,5125309775,0,0,0,1,0,1,0,0,5.63
002622.SZ, 融钰集团,4.8,吉林,电气设备,2011-10-18,-0.3537,0.0089,0.04,0.09,0.02,0.22,0.32,0.26,0.36,0.77,0.74,0.63,0.59,0.59,0,0,-0.1016,0.313333333,1.037,-,0,10000,0,-1.324255319,0.848595239,3.359411912,4.628736741,1822800000,0,0,0,1,0,1,0,0,2.92
002623.SZ, 亚玛顿,35.89,江苏,建筑材料,2011-10-13,0.86,-0.61,0.5,-0.14,0.11,0.34,0.24,0.38,0.46,1.64,1.82,0.66,0.05,0,0,0,0.25,0.36,14.6594,-,0,143.56,0,-0.305555556,1.502179021,8.152607131,2.448258455,4945600000,0,0,0,1,0,1,0,0,43.99
002624.SZ, 完美世界,15.08,浙江,传媒,2011-10-28,0.8,1.16,1.3,1.14,0.96,0.59,0.66,0.08,0.15,0.68,0.68,0.51,1.39,0,0,1,1.086666667,0.296666667,5.5853,是,1,13.87730061,20.64482797,2.662921348,1.875635313,-12.56614935,2.699944497,39575355442,0,1,0,1,0,1,0,0,29.5
002625.SZ, 光启技术,22.46,广东,汽车,2011-11-03,0.08,0.06,0.03,0.07,0.22,0.13,0.22,0.27,0.3,0.7,0.72,0.59,0.3,0,0,1,0.056666667,0.263333333,3.6536,-,0,396.3529412,0,-0.784810127,11.71796102,-1.211570033,6.147361506,39342774360,0,0,1,1,0,1,0,0,22.25
