Code,Name,Close,Location,Industry,List_date,EPS_2021,EPS_2020,EPS_2019,EPS_2018,EPS_2017,EPS_2016,EPS_2015,EPS_2014,EPS_2013,EPS_2012,EPS_2011,EPS_2010,EPS_2009,EPS_2008,EPS_2007,EPS_2006,Profit,AVG_EPS_2016_18,AVG_EPS_2011_13,Net_Asset,Div,Dividend,PE18_20,Div_Rate,Growth,Liquidate_Ratio,Assest_Over_Debt,PB,Mkt_value,,,,,,,,,Price201231
002594.SZ, 比亚迪,287.98,广东,汽车,2011-06-30,1/1/1900,1.47,0.5,0.93,1.4,1.88,0,0,0,0,0,0,0,0,0,0,0,1.01,0.626666667,32.6572,是,1,285.1287129,0,0.611702128,0.969681054,9.005028111,8.818269784,8.38E+11,1.00E+00,0,0,1,0,1,0,0,194.3
002595.SZ, 豪迈科技,25.04,山东,机械设备,2011-06-28,1/1/1900,1.259,1.0785,0.9239,0.84,0.9,0.81,1.26,1.5818,0.99,1.22,1.25,1.01,0.91,0.89,0,1,1.218,0.99,8.1309,是,1,20.55829228,28.48528437,0.23030303,4.764589501,-50.76004289,3.079609883,20032000000,0,0,1,1,0,1,0,0,29.65
002596.SZ, 海南瑞泽,3.02,海南,建筑材料,2011-07-07,-0.99,0.036,-0.36,0.12,0.18,0.22,0.29,0.08,0.18,0.47,0.52,0.86,0.95,0.71,0,0,0,-0.438,0.196666667,1.7368,-,0,10000,0,-3.227118644,1.727324455,0.569507317,1.738830032,3465693164,0,0,0,1,0,1,0,0,5.2
002597.SZ, 金禾实业,43.05,安徽,食品饮料,2011-07-07,1/2/1900,1.28,1.43,1.59,1.81,0.97,0.38,0.59,0.53,0.63,1.63,1.45,1.02,0.67,0,0,1,1.59,0.646666667,10.1592,是,1,27.0754717,30.66557992,1.458762887,3.087389712,40.31788857,4.237538389,24147480122,0,0,1,1,0,1,0,0,32.43
002598.SZ, 山东章鼓,10.62,山东,机械设备,2011-07-07,0.3362,0.2614,0.2409,0.2693,0.2228,0.179,0.1754,0.2437,0.2609,0.28,0.7231,0.6396,0.5851,0.6072,0,0,1,0.2795,0.199366667,3.1524,是,1,37.99642218,29.74341667,0.401939475,1.458592389,1.8619365,3.36886182,3313440000,0,0,0,1,0,1,0,0,6.2
002599.SZ, 盛通股份,4.76,北京,轻工制造,2011-07-15,0.12,-0.63,0.26,0.38,0.29,0.27,0.15,0.09,0.14,0.24,0.3,0.42,0.31,0.25,0.55,0,0,-0.083333333,0.17,2.5759,-,0,10000,0,-1.490196078,1.07908345,2.028055927,1.847897822,2558912773,0,0,0,1,0,1,0,0,3.91
002600.SZ, 领益智造,5.5,广东,电子,2011-07-15,0.17,0.32,0.27,-0.1,0.6,0.22,0.06,0.01,0.05,0.15,0.18,0.37,0.27,0.31,0,0,0,0.253333333,0.096666667,2.2352,-,0,21.71052632,0,1.620689655,1.346174145,1.76036104,2.460629921,38712712363,0,0,0,1,0,1,0,0,11.99
002601.SZ, 龙蟒佰利,17.58,河南,化工,2011-07-15,1/2/1900,1.13,1.29,1.15,1.25,0.43,0.57,0.33,0.12,0.98,4.49,2.31,0.74,0.18,0,0,1,1.493333333,0.443333333,7.9437,-,0,11.77232143,55.83355929,2.368421053,0.791133721,0.927446354,2.213074512,42020687400,0,1,0,1,0,1,0,0,30.77
002602.SZ, 世纪华通,4.58,浙江,传媒,2011-07-28,0.32,0.4,0.46,0.43,0.76,0.49,0.4,0.6,0.31,0.36,0.95,1.22,0.78,0.59,0,0,1,0.393333333,0.496666667,4.1707,-,0,11.6440678,0,-0.208053691,1.241434549,9.630792558,1.098137003,34132710913,0,1,0,1,1,1,1,1,7.11
002603.SZ, 以岭药业,21.39,河北,医药生物,2011-07-28,0.8044,1.02,0.51,0.5,0.45,0.48,0.38,0.63,0.44,0.34,1.17,0.94,0.9,0.37,0,0,1,0.778133333,0.496666667,5.4283,是,1,27.48886223,0,0.566711409,1.892328565,21.09658651,3.940460181,35736387993,0,0,0,1,0,1,0,0,25.5
002604.SZ, 龙力退,0,山东,-,2011-07-28,0,0,-1.35,-4.68,-5.81,0.216,0.0978,0.27,0.3,0.39,0.54,0.65,0.66,0.55,0,0,0,-0.45,0.1946,0,-,0,10000,0,-3.312435766,0,0,#DIV/0!,149890350.5,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
002605.SZ, 姚记科技,14.77,上海,轻工制造,2011-08-05,1/1/1900,2.7088,0.8561,0.3265,0.1934,0.258,0.2541,0.327,0.6256,1.02,0.91,1.02,0.92,0.56,0,0,1,1.659933333,0.2797,6.0526,是,1,8.897947709,0,4.934691932,1.032265518,2.311438922,2.440273601,5991149000,0,1,0,1,0,1,0,1,24.54
002606.SZ, 大连电瓷,9.58,辽宁,电气设备,2011-08-05,0.36,0.26,0.11,-0.05,0.14,0.46,0.18,0.13,0.15,0.19,0.65,0.99,1.42,0.39,0.73,0,0,0.243333333,0.256666667,3.0676,是,1,39.36986301,0,-0.051948052,4.255000721,-23.72294139,3.122962577,4209367888,0,0,1,1,0,1,0,0,8.11
002607.SZ, 中公教育,4.58,安徽,传媒,2011-08-10,-0.38,0.37,0.29,0.22,0.09,0.16,0.04,-0.21,0.21,0.44,1.24,1.14,0.61,0.39,0,0,0,0.093333333,-0.003333333,0.3063,-,0,49.07142857,0,-29,0.340231766,0.024717604,14.95266079,2.82E+10,0.00E+00,0,0,1,0,1,0,0,35.13
002608.SZ, 江苏国信,6.91,江苏,公用事业,2011-08-10,-0.09,0.6,0.64,0.72,0.67,0.33,-14.54,-4.82,0.56,0.55,1.51,2.01,1.95,2.63,0,0,0,0.383333333,-6.343333333,7.5707,-,0,18.02608696,0,-1.060430899,0.968679442,1.009713007,0.912729338,26106530755,0,0,0,1,1,1,1,1,7.67
002609.SZ, 捷顺科技,7.1,广东,计算机,2011-08-15,0.2505,0.25,0.22,0.14,0.3136,0.31,0.25,0.35,0.39,0.47,0.4319,0,0,0,0,0,1,0.240166667,0.303333333,3.6238,是,1,29.56280361,12.07358394,-0.208241758,2.576894505,-5.88070846,1.959269275,4610272401,0,0,1,1,0,1,0,0,9.31
002610.SZ, 爱康科技,3.54,江苏,公用事业,2011-08-15,-0.0906,0.0049,-0.359,0.028,0.025,0.04,0.15,0.29,0.03,-0.19,1.18,0,0,0,0,0,0,-0.148233333,0.16,0.8128,-,0,10000,0,-1.926458333,0.976490909,1.59190039,4.355314961,15857545131,0,0,0,1,0,1,0,0,3.29
002611.SZ, 东方精工,4.68,广东,机械设备,2011-08-30,0.35,0.26,1.01,-2.11,0.5,0.15,0.11,0.23,0.31,0.36,0.67,0.42,0.54,0.52,0,0,0,0.54,0.163333333,2.7644,-,0,8.666666667,0,2.306122449,2.39192746,-7.103350286,1.692953263,6207683527,0,1,1,1,0,1,0,1,4.69
002612.SZ, 朗姿股份,27.51,北京,纺织服装,2011-08-30,0.4237,0.3224,0.1428,0.5261,0.4689,0.41,0.37,0.606,1.17,1.16,1.25,0.83,1.57,1.19,0,0,1,0.2963,0.462,6.6817,是,1,92.84508944,0,-0.358658009,1.046991276,1.434528099,4.117215679,12171672266,0,0,0,1,0,1,0,0,24.63
002613.SZ, 北玻股份,5.14,河南,机械设备,2011-08-30,0.0586,0.0145,0.0284,0.0397,-0.0632,0.0334,0.0321,0.04,0.11,0.15,0.45,0.44,0.33,0.28,0.51,0,0,0.033833333,0.035166667,1.6352,-,0,151.9211823,0,-0.037914692,2.126076689,36.97560085,3.14334638,4817053800,0,0,1,1,0,1,0,0,4.37
002614.SZ, 奥佳华,7.48,福建,家用电器,2011-09-09,0.68,0.7,0.51,0.77,0.62,0.45,0.33,0.39,0.44,0.11,1.42,1.7,1.04,0.51,0.98,0,1,0.63,0.39,7.5342,是,1,11.87301587,40.80519786,0.615384615,1.79154791,3.436624158,0.992806137,4717612618,0,1,0,1,1,1,1,1,13.45
002615.SZ, 哈尔斯,8.18,浙江,轻工制造,2011-09-09,0.33,-0.07,0.14,0.24,0.27,0.44,0.2,0.77,0.64,0.45,0.68,0.62,0.79,0.55,0.38,0,0,0.133333333,0.47,2.182,是,1,61.35,45.7915193,-0.716312057,1.326348662,28.63228268,3.748854262,3383756060,0,0,0,1,0,1,0,0,4.54
002616.SZ, 长青集团,5.1,广东,公用事业,2011-09-20,-0.2147,0.4705,0.3979,0.2249,0.1189,0.4486,0.3112,0.4226,0.2692,0.406,0.6655,0.61,0.66,0.422,0,0,0,0.2179,0.394133333,3.1088,-,0,23.40523176,0,-0.447141407,1.048472372,0.254985068,1.640504375,3783911121,0,0,0,1,0,1,0,0,7.6
002617.SZ, 露笑科技,12.08,浙江,电气设备,2011-09-20,0.04,0.09,0.02,-0.88,0.42,0.09,0.23,-0.22,0.21,0.31,0.54,0.71,0.3,0.32,0,0,0,0.05,0.033333333,2.2854,-,0,241.6,0,0.5,1.716298521,1.4987907,5.285726787,23229911308,0,0,0,1,0,1,0,0,8.22
002618.SZ, *ST丹邦,0,广东,电子,2011-09-20,-0.4,-1.48,0.05,0.05,0.05,0.07,0.37,0.5,0.32,0.35,0.42,0.44,0.39,0,0,0,0,-0.61,0.313333333,1.7037,-,0,10000,0,-2.946808511,0.167154689,2.302317947,0,690379200,0,0,0,1,1,1,1,1,5.17
002619.SZ, *ST艾格,0,浙江,传媒,2011-09-29,0,-0.68,-1.38,0.36,0.26,0.27,0.59,0.06,0.24,0.2,0.67,0.71,0.66,0.24,0,0,0,-0.686666667,0.306666667,0,-,0,10000,0,-3.239130435,0,0,#DIV/0!,1033141889,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,1.8
002620.SZ, 瑞和股份,6.22,广东,建筑装饰,2011-09-29,-4.92,0.4,0.42,0.41,0.37,0.721,0.54,0.46,0.67,0.61,1.05,1.01,0.24,0.42,0,0,0,-1.366666667,0.573666667,1.6532,-,0,10000,0,-3.382335851,0.931809479,0.441060156,3.762400194,2348012680,0,0,0,1,0,1,0,0,5.79
002621.SZ, 美吉姆,4.18,辽宁,传媒,2011-09-29,-0.24,-0.58,0.2,0.09,0.05,0.04,0.25,0.27,0.33,0.38,1.08,0.94,0.73,0.57,0,0,0,-0.206666667,0.186666667,1.0855,-,0,10000,0,-2.107142857,1.366262911,-23.96464499,3.850760018,3436954547,0,0,0,1,0,1,0,0,5.63
002622.SZ, 融钰集团,3.45,吉林,电气设备,2011-10-18,-0.0905,-0.3537,0.0089,0.04,0.09,0.02,0.22,0.32,0.26,0.36,0.77,0.74,0.63,0.59,0.59,0,0,-0.1451,0.186666667,1.0227,-,0,10000,0,-1.777321429,0.711246813,1.107976943,3.373423291,2898000000,0,0,0,1,0,1,0,0,2.92
002623.SZ, 亚玛顿,35.68,江苏,建筑材料,2011-10-13,0.3,0.86,-0.61,0.5,-0.14,0.11,0.34,0.24,0.38,0.46,1.64,1.82,0.66,0.05,0,0,0,0.183333333,0.23,16.4626,是,1,194.6181818,22.11848483,-0.202898551,2.315489957,10.72650195,2.167336873,7102550000,0,0,1,1,0,1,0,0,43.99
002624.SZ, 完美世界,14.8,浙江,传媒,2011-10-28,0.19,0.8,1.16,1.3,1.14,0.96,0.59,0.66,0.08,0.15,0.68,0.68,0.51,1.39,0,0,1,0.716666667,0.736666667,5.3042,是,1,20.65116279,620.2979731,-0.027149321,1.736223194,-10.98557557,2.790241695,28711532379,0,0,0,1,0,1,0,0,29.5
002625.SZ, 光启技术,18.18,广东,汽车,2011-11-03,0.13,0.08,0.06,0.03,0.07,0.22,0.13,0.22,0.27,0.3,0.7,0.72,0.59,0.3,0,0,1,0.09,0.19,3.7835,-,0,202,0,-0.526315789,13.33561471,-1.370114391,4.805074666,39170407331,0,0,1,1,0,1,0,0,22.25
002626.SZ, 金达威,21.41,福建,医药生物,2011-10-28,1/1/1900,1.57,0.73,1.11,0.77,0.51,0.2,0.68,0.57,0.56,1.87,2.11,0.78,0.48,0,0,1,1.196666667,0.463333333,6.4407,是,1,17.8913649,0,1.582733813,3.24647723,29.98841311,3.324172838,13198878057,0,0,1,1,0,1,0,0,34.67
002627.SZ, 宜昌交运,4.86,湖北,交通运输,2011-11-03,0.1649,0.085,0.3584,0.3018,0.757,0.3812,0.3581,0.4744,0.4511,0.5867,0.9868,0.9528,0.78,0.4614,0,0,1,0.202766667,0.404566667,4.2359,是,1,23.96843663,0,-0.498805306,3.02646359,-8.409823833,1.147335867,3587399849,0,0,1,1,1,1,1,0,5.3
002628.SZ, 成都路桥,4.09,四川,建筑装饰,2011-11-03,0.1,0.11,0.06,0.03,0.03,0.06,0.03,0.19,0.48,0.78,1.45,0.95,0.57,0.45,0,0,1,0.09,0.093333333,3.9214,-,0,45.44444444,0,-0.035714286,1.227265552,1.541145578,1.042994849,3096924748,0,0,0,1,1,1,1,0,3.72
002629.SZ, ST仁智,4.02,浙江,采掘,2011-11-03,-0.0641,-0.037,0.075,-1.5,0.0045,0.06,-0.24,0.02,0.19,0.71,0.8,0.7,0.62,0.87,0,0,0,-0.0087,-0.053333333,0.019,-,0,10000,0,-0.836875,0.591773326,-0.052587018,211.5789474,1656030960,0,0,0,1,0,1,0,0,2.2
002630.SZ, 华西能源,2.81,四川,电气设备,2011-11-11,-0.5776,-0.3944,0.031,-0.1204,0.2611,0.2779,0.2689,0.4112,0.787,0.6195,0.7974,0.75,0.8614,0.86,0.9932,0.5712,0,-0.313666667,0.319333333,1.3977,-,0,10000,0,-1.982254697,1.059212208,0.030740141,2.010445732,3318048000,0,0,0,1,0,1,0,0,2.62
002631.SZ, 德尔未来,6.3,江苏,轻工制造,2011-11-11,0.1156,-0.04,0.12,0.16,0.13,0.29,0.21,0.4,0.57,0.45,0.7,0.81,0.71,0.4,0,0,0,0.0652,0.3,2.6409,是,1,96.62576687,0,-0.782666667,2.008432261,2.969710959,2.385550381,4149404230,0,0,1,1,0,1,0,0,7.46
002632.SZ, 道明光学,6.53,浙江,化工,2011-11-22,0.09,0.27,0.32,0.33,0.21,0.08,0.16,0.2,0.13,0.37,0.91,0.48,0.46,0.42,0,0,1,0.226666667,0.146666667,3.3163,是,1,28.80882353,56.84018318,0.545454545,1.57547038,2.653178459,1.969061906,4078632058,0,0,0,1,0,1,0,0,7.42
002633.SZ, 申科股份,9.8,浙江,机械设备,2011-11-22,-0.0774,-0.2178,-0.1925,0.0271,0.04,-0.17,0.14,-0.25,-0.19,0.04,0.51,0.51,0.43,0.4,0,0,0,-0.162566667,-0.093333333,3.1345,-,0,10000,0,0.741785714,2.10767962,5.80319391,3.126495454,1470000000,0,0,1,1,0,1,0,0,7.21
002634.SZ, 棒杰股份,5.18,浙江,纺织服装,2011-12-05,0.12,0.13,0.08,0.04,0.1,0.09,0.28,0.28,0.29,0.4,0.9,0.79,0.42,0.33,0,0,1,0.11,0.216666667,1.773,-,0,47.09090909,0,-0.492307692,1.577616983,-11.90157011,2.921601805,2379446017,0,0,0,1,0,1,0,0,6.46
002635.SZ, 安洁科技,14.28,江苏,电子,2011-11-25,0.29,0.71,-0.92,0.73,0.61,1,0.82,0.7,0.79,1.56,0.97,0.62,1.19,1.57,0,0,0,0.026666667,0.84,8.4525,是,1,535.5,68.63277609,-0.968253968,2.208268661,108.8647263,1.689440994,9756727219,0,0,1,1,0,1,0,0,17.23
002636.SZ, 金安国纪,8.44,上海,电子,2011-11-25,0.948,0.248,0.215,0.402,0.738,0.469,0.074,0.15,0.11,0.16,0.36,0.48,0.28,0.33,0,0,1,0.470333333,0.231,4.7993,是,1,17.94472006,0,1.036075036,1.561467958,5.257243939,1.758589794,6144320000,0,0,0,1,0,1,0,0,9.23
002637.SZ, 赞宇科技,14.27,浙江,化工,2011-11-25,1/1/1900,0.82,0.84,0.43,0.38,0.42,0.1,0.34,0.36,0.05,1.69,1.13,0.54,0.27,0,0,1,1.123333333,0.286666667,8.576,是,1,12.70326409,0,2.918604651,1.403760083,1.155345434,1.663945896,6712622270,0,1,0,1,0,1,0,1,12.57
002638.SZ, *ST勤上,2.31,广东,传媒,2011-11-25,-0.57,0.03,0.02,-0.82,0.06,-0.43,0.06,-0.04,0.28,0.28,0.86,0.64,0.59,0.57,0,0,0,-0.173333333,-0.136666667,1.8094,-,0,10000,0,0.268292683,3.312733313,-4.756637999,1.276666298,3479221945,0,0,1,1,1,1,1,0,1.6
002639.SZ, 雪人股份,11.85,福建,机械设备,2011-12-05,-0.1681,-0.2687,0.0845,0.02,-0.09,0.05,0.03,-0.05,0.27,0.43,0.71,0.67,0.59,0.6,0,0,0,-0.117433333,0.01,3.4363,-,0,10000,0,-12.74333333,1.468364653,3.428190005,3.448476559,9155335809,0,0,0,1,0,1,0,0,6.61
002640.SZ, *ST跨境,3.3,山西,商业贸易,2011-12-08,0.4323,-2.17,-1.74,0.41,0.52,0.29,0.26,0.24,0.24,0.39,1.37,0.87,0.76,0.7,0,0,0,-1.159233333,0.263333333,0.928,-,0,10000,0,-5.402151899,1.106776955,0.225583492,3.556034483,5141536389,0,0,0,1,0,1,0,0,5.14
002641.SZ, 永高股份,4.78,浙江,建筑材料,2011-12-08,0.47,0.68,0.46,0.22,0.17,0.25,0.3,0.52,0.67,1.36,1.14,1.29,1.52,0.71,0,0,1,0.536666667,0.356666667,4.0943,是,1,8.906832298,0,0.504672897,1.648046947,8.710649047,1.167476736,5904035479,0,1,0,1,1,1,1,1,6.38
002642.SZ, 荣联科技,6.12,北京,计算机,2011-12-20,0.0842,-1.6369,0.0538,-2.0569,-0.3168,0.3775,0.5206,0.45,0.3772,0.4301,0.9521,0.7609,0.4879,0.4159,0,0,0,-0.499633333,0.449366667,2.2323,-,0,10000,0,-2.111861138,1.436848645,-4.538647041,2.741566994,4068700316,0,0,0,1,0,1,0,0,4.46
002643.SZ, 万润股份,17.93,山东,化工,2011-12-20,0.69,0.56,0.56,0.49,0.42,0.92,0.78,0.35,0.45,0.79,1.16,0.97,0.61,0.91,0.84,0,1,0.603333333,0.683333333,6.0341,是,1,29.71823204,37.85719295,-0.117073171,2.48158029,-27.70395161,2.971445617,16680910405,0,0,1,1,0,1,0,0,21.77
002644.SZ, 佛慈制药,9.26,甘肃,医药生物,2011-12-22,0.1826,0.2193,0.1466,0.1455,0.1451,0.1193,0.0909,0.195,0.3443,0.34,0.53,0.85,0.6,0.36,0,0,1,0.182833333,0.135066667,3.1618,是,1,50.64721969,5.475688572,0.353652517,2.760206999,-4.998246127,2.928711493,4728683820,0,0,1,1,0,1,0,0,7.08
002645.SZ, 华宏科技,19.4,江苏,机械设备,2011-12-20,0.9229,0.4185,0.3867,0.4411,0.592,0.3009,-0.053,0.065,0.3001,0.3572,1.2048,0.8984,0.7247,0.5878,0,0,0,0.576033333,0.1043,5.9859,是,1,33.67860656,0,4.522850751,1.961146953,15.86198158,3.240949565,11289853241,0,0,0,1,0,1,0,0,9.08
002646.SZ, 青青稞酒,16.33,青海,食品饮料,2011-12-22,0.1376,-0.2558,0,0,-0.2093,0.4803,0.5134,0.705,0.8297,0.6699,0.5426,0.3791,0.3495,0.1513,0,0,0,-0.0394,0.566233333,5.7464,是,1,10000,0,-1.069582622,3.807847838,-7.663346967,2.841779201,7716953365,0,0,1,1,0,1,0,0,20.09
002647.SZ, 仁东控股,6.26,浙江,非银金融,2011-12-28,-0.09,-0.67,0.05,0.09,-0.58,0.5,0.04,-0.22,0.44,0.19,0.67,0.63,0.32,0.17,0,0,0,-0.236666667,0.106666667,0.6236,-,0,10000,0,-3.21875,0.636359505,0.649798212,10.03848621,3505203429,0,0,0,1,0,1,0,0,11.25
002648.SZ, 卫星石化,21.93,浙江,化工,2011-12-28,1/3/1900,1.52,1.19,0.88,1.03,0.39,-0.545,0.04,1.25,1.06,4.2,2.27,1.03,0.52,0,0,0,2.063333333,-0.038333333,11.2569,是,1,10.62843296,10.00292337,-54.82608696,1.879799579,2.078760424,1.948138475,52779598703,1,1,0,1,0,1,0,1,26.12
002649.SZ, 博彦科技,10.68,北京,计算机,2012-01-06,0.752,0.602,0.462,0.422,0.42,0.69,1.09,1.03,0.85,0.64,0.96,0.74,0.52,0.33,0,0,1,0.605333333,0.936666667,6.2232,是,1,17.64317181,44.527256,-0.353736655,3.003779421,-1.715666964,1.716158889,6318980577,0,0,1,1,0,1,0,0,9.01
002650.SZ, ST加加,4.28,湖南,食品饮料,2012-01-06,-0.07,0.15,0.14,0.1,0.14,0.13,0.13,0.29,0.7,0.92,1.31,1.25,0.85,0.81,0,0,0,0.073333333,0.183333333,2.3,-,0,58.36363636,0,-0.6,3.240147323,-7.822936426,1.860869565,4930560000,0,0,1,1,0,1,0,0,6.78
002651.SZ, 利君股份,6.77,四川,机械设备,2012-01-06,0.19,0.19,0.18,0.12,0.13,0.1,0.14,0.65,0.78,0.73,1.18,1.6,0.76,0.47,0,0,1,0.186666667,0.296666667,2.294,是,1,36.26785714,77.54902322,-0.370786517,3.088906128,-3.033185709,2.951176983,6996524200,0,0,1,1,0,1,0,0,11.54
002652.SZ, 扬子新材,2.9,江苏,建筑材料,2012-01-19,-0.11,-0.24,-0.5405,0.08,0.17,0.25,0.13,0.23,0.23,0.39,0.73,0.72,0.47,0.28,0,0,0,-0.296833333,0.203333333,0.517,-,0,10000,0,-2.459836066,1.19506268,0.629907639,5.609284333,1484985600,0,0,0,1,0,1,0,0,3.33
002653.SZ, 海思科,18.88,西藏,医药生物,2012-01-17,0.32,0.59,0.46,0.31,0.22,0.42,0.35,0.42,0.48,1.12,0.87,0.87,0.84,0.58,0,0,1,0.456666667,0.396666667,2.6395,是,1,41.34306569,0,0.151260504,1.019973704,1.816033516,7.152869862,20307469034,0,0,0,1,0,1,0,0,17.52
002654.SZ, 万润科技,4.3,广东,传媒,2012-02-17,-0.43,0.09,0.0745,-1.2946,0.16,0.18,0.26,0.23,0.25,0.46,0.82,0.7,0.38,0.44,0,0,0,-0.0885,0.223333333,1.946,-,0,10000,0,-1.396268657,1.55258111,1.887234506,2.209660843,3677041641,0,0,0,1,0,1,0,0,3.89
002655.SZ, 共达电声,12.36,山东,电子,2012-02-17,0.18,0.13,0.09,0.06,-0.49,0.05,0.05,0.07,0.08,0.38,0.59,0.56,0.17,0.54,0,0,0,0.133333333,0.056666667,1.7329,-,0,92.7,0,1.352941176,1.289560439,3.67191116,7.132552369,4525243200,0,0,0,1,0,1,0,0,7.25
002656.SZ, ST摩登,2.66,广东,纺织服装,2012-02-28,-0.0291,0.0103,-1.9092,0.0391,0.31,-0.8,0.05,0.07,0.75,1.85,1.46,0.87,0.54,0.55,0,0,0,-0.642666667,-0.226666667,1.0519,-,0,10000,0,1.835294118,3.398120654,-2.993158632,2.528757486,1895302785,0,0,1,1,0,1,0,0,1.46
002657.SZ, 中科金财,14.32,北京,计算机,2012-02-28,-0.27,0.02,-0.83,0.02,-0.7,0.53,0.51,0.61,0.54,0.95,1.08,0.86,0.7,0.57,0,0,0,-0.36,0.55,6.403,-,0,10000,0,-1.654545455,2.51363116,-17.60400535,2.236451663,4834098144,0,0,1,1,0,1,0,0,11.34
002658.SZ, 雪迪龙,8.38,北京,公用事业,2012-03-09,0.36,0.25,0.23,0.3,0.36,0.32,0.43,0.72,0.49,0.77,0.77,0.34,0,0,0,0,1,0.28,0.49,3.9403,是,1,29.92857143,127.1370387,-0.428571429,5.125727756,144.7302045,2.126741619,5280260634,0,0,1,1,0,1,0,0,6.14
002659.SZ, 凯文教育,4.04,北京,传媒,2012-03-09,-0.2,-0.24,0.08,-0.2,0.05,-0.25,0.01,0.04,-0.2,0.31,0.62,0.46,0.32,0.26,0,0,0,-0.12,-0.066666667,3.9212,-,0,10000,0,0.8,5.906717345,1.718710222,1.030296848,2417052751,0,0,1,1,1,1,1,0,4.88
002660.SZ, 茂硕电源,8.89,广东,电子,2012-03-16,0.24,0.23,0.24,-0.93,0.05,-0.01,0.06,-0.19,0.13,0.52,0.74,0.65,0.35,0.29,0,0,0,0.236666667,-0.046666667,2.6159,-,0,37.56338028,0,-6.071428571,1.264725589,5.379834107,3.398447953,3170405309,0,0,0,1,0,1,0,0,8.04
002661.SZ, 克明面业,12.53,湖南,食品饮料,2012-03-16,0.204,0.901,0.632,0.563,0.339,0.408,1.2671,0.7897,1.05,1.03,1.05,0.84,0.55,0.27,0,0,1,0.579,0.8216,7.6737,是,1,21.64075993,0,-0.295277507,0.992320988,3.159998567,1.632849864,4222736340,0,0,0,1,0,1,0,0,17.8
002662.SZ, 京威股份,3.46,北京,汽车,2012-03-09,0.07,0.08,-1.39,0.06,0.25,0.85,0.6,0.7,0.53,0.64,0,0,0,0,0,0,0,-0.413333333,0.716666667,2.1788,-,0,10000,0,-1.576744186,1.483201791,6.165303525,1.588030108,5190000000,0,0,0,1,0,1,0,0,3.56
002663.SZ, 普邦股份,2.02,广东,建筑装饰,2012-03-16,-0.35,-0.12,-0.56,0.02,0.09,0.06,0.12,0.7,0.55,0.92,1.28,0.4,0.44,0.54,0,0,0,-0.343333333,0.293333333,1.8104,-,0,10000,0,-2.170454545,1.867945273,-5.365977708,1.115775519,3627698713,0,0,0,1,1,1,1,0,1.93
002664.SZ, 长鹰信质,14.47,浙江,国防军工,2012-03-16,0.51,0.79,0.77,0.65,0.64,0.58,0.51,0.93,1.0805,0.88,0.78,0.55,0.25,0.2,0,0,1,0.69,0.673333333,7.1903,是,1,20.97101449,11.87869575,0.024752475,0.909776578,1.026108546,2.012433417,5844143600,0,0,0,1,0,1,0,0,14.93
002665.SZ, 首航高科,4.55,甘肃,电气设备,2012-03-27,-0.0898,-0.3485,0.0293,-0.2521,0.0435,0.08,0.24,0.8,0.6,1.41,0,1.09,0.8,0.2,0,0,0,-0.136333333,0.373333333,2.1671,-,0,10000,0,-1.365178571,1.057972802,3.37833928,2.099580084,11551179353,0,0,0,1,0,1,0,0,2.13
002666.SZ, 德联集团,5.42,广东,化工,2012-03-27,0.33,0.31,0.29,0.19,0.2,0.19,0.24,0.5,0.5,0.96,0.98,0.83,0.77,0,0,0,1,0.31,0.31,4.4437,-,0,17.48387097,0,0,2.789747772,16.67072888,1.2197043,4088464633,0,0,1,1,1,1,1,1,5.17
002667.SZ, 鞍重股份,26.96,辽宁,机械设备,2012-03-29,-0.42,0.02,0.05,0.05,0.17,-0.17,0.05,0.69,0.86,1.04,1.19,0.97,0.56,0.24,0,0,0,-0.116666667,0.19,2.9483,-,0,10000,0,-1.614035088,3.238681469,-5.525139918,9.14425262,6231318720,0,0,1,1,0,1,0,0,6.86
002668.SZ, 奥马电器,4.94,广东,家用电器,2012-04-16,-0.07,-0.5,0.05,-1.76,0.61,1.8,1.61,1.23,1.18,1.08,1.17,1.06,0.57,0.42,0,0,0,-0.173333333,1.546666667,0.4026,-,0,10000,0,-1.112068966,1.106250835,9.295674039,12.27024342,5355510454,0,0,0,1,0,1,0,0,3.96
002669.SZ, 康达新材,12.93,上海,化工,2012-04-16,0.088,0.85,0.56,0.34,0.19,0.41,0.56,0.35,0.4,0.35,0.79,0.83,0.6,0,0,0,1,0.499333333,0.44,8.9615,-,0,25.89452603,0,0.134848485,1.711420729,2.875142249,1.44283881,3948860441,0,0,0,1,1,1,1,0,16.47
002670.SZ, 国盛金控,8.38,广东,非银金融,2012-04-16,0.0397,-0.1891,0.0492,-0.2807,0.3877,0.7915,0.1308,0.4668,0.4531,0.36,0.48,0.49,0,0,0,0,0,-0.0334,0.463033333,5.876,-,0,10000,0,-1.072133036,1.28144991,1.074065007,1.426140231,16216009392,0,0,0,1,1,1,1,0,13.75
002671.SZ, 龙泉股份,4.61,山东,建筑材料,2012-04-26,0.03,-0.18,0.02,-0.2,0.11,0.06,0.06,0.37,0.65,0.92,1.02,0.87,0.63,0.37,0,0,0,-0.043333333,0.163333333,3.8892,-,0,10000,0,-1.265306122,1.637410022,7.720507959,1.185333745,2607993946,0,0,0,1,1,1,1,0,4.19
